#ies_format_version: 1.0
#file: 20250813_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	healthStatus;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#005;	breakerPosition;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#006;	frequency;	FALSE;	TRUE;	0;	other;	FLOAT,9. -
YYYYMMDD;	hhmmss;	unixtimestamp;	healthStatus;	breakerPosition;	frequency
20250813;	160550;	1755081350.000;	 err32;	 err32;	    err32
20250813;	160555;	1755081355.000;	 err32;	 err32;	    err32
20250813;	160600;	1755081360.000;	 err32;	 err32;	    err32
20250813;	160605;	1755081365.000;	 err32;	 err32;	    err32
20250813;	160610;	1755081370.000;	 err32;	 err32;	    err32
20250813;	160615;	1755081375.000;	 err32;	 err32;	    err32
20250813;	160620;	1755081380.000;	 err32;	 err32;	    err32
20250813;	160625;	1755081385.000;	 err32;	 err32;	    err32
20250813;	160630;	1755081390.000;	 err32;	 err32;	    err32
20250813;	160635;	1755081395.000;	 err32;	 err32;	    err32
20250813;	160640;	1755081400.000;	 err32;	 err32;	    err32
20250813;	160645;	1755081405.000;	 err32;	 err32;	    err32
20250813;	160650;	1755081410.000;	 err32;	 err32;	    err32
20250813;	160655;	1755081415.000;	 err32;	 err32;	    err32
20250813;	160700;	1755081420.000;	 err32;	 err32;	    err32
20250813;	160705;	1755081425.000;	 err32;	 err32;	    err32
20250813;	160710;	1755081430.000;	 err32;	 err32;	    err32
20250813;	160715;	1755081435.000;	 err32;	 err32;	    err32
20250813;	160720;	1755081440.000;	 err32;	 err32;	    err32
20250813;	160725;	1755081445.000;	 err32;	 err32;	    err32
20250813;	160730;	1755081450.000;	 err32;	 err32;	    err32
20250813;	160735;	1755081455.000;	 err32;	 err32;	    err32
20250813;	160740;	1755081460.000;	 err32;	 err32;	    err32
20250813;	160745;	1755081465.000;	 err32;	 err32;	    err32
20250813;	160750;	1755081470.000;	 err32;	 err32;	    err32
20250813;	160755;	1755081475.000;	 err32;	 err32;	    err32
20250813;	160800;	1755081480.000;	 err32;	 err32;	    err32
20250813;	160805;	1755081485.000;	 err32;	 err32;	    err32
20250813;	160810;	1755081490.000;	 err32;	 err32;	    err32
20250813;	160815;	1755081495.000;	 err32;	 err32;	    err32
20250813;	160820;	1755081500.000;	 err32;	 err32;	    err32
20250813;	160825;	1755081505.000;	 err32;	 err32;	    err32
20250813;	160830;	1755081510.000;	 err32;	 err32;	    err32
20250813;	160835;	1755081515.000;	 err32;	 err32;	    err32
20250813;	160840;	1755081520.000;	 err32;	 err32;	    err32
20250813;	160845;	1755081525.000;	 err32;	 err32;	    err32
20250813;	160850;	1755081530.000;	 err32;	 err32;	    err32
20250813;	160855;	1755081535.000;	 err32;	 err32;	    err32
20250813;	160900;	1755081540.000;	 err32;	 err32;	    err32
20250813;	160905;	1755081545.000;	 err32;	 err32;	    err32
20250813;	160910;	1755081550.000;	 err32;	 err32;	    err32
20250813;	160915;	1755081555.000;	 err32;	 err32;	    err32
20250813;	160920;	1755081560.000;	 err32;	 err32;	    err32
20250813;	160925;	1755081565.000;	 err32;	 err32;	    err32
20250813;	160930;	1755081570.000;	 err32;	 err32;	    err32
20250813;	160935;	1755081575.000;	 err32;	 err32;	    err32
20250813;	160940;	1755081580.000;	 err32;	 err32;	    err32
20250813;	160945;	1755081585.000;	 err32;	 err32;	    err32
20250813;	160950;	1755081590.000;	 err32;	 err32;	    err32
20250813;	160955;	1755081595.000;	 err32;	 err32;	    err32
20250813;	161000;	1755081600.000;	 err32;	 err32;	    err32
20250813;	161005;	1755081605.000;	 err32;	 err32;	    err32
20250813;	161010;	1755081610.000;	 err32;	 err32;	    err32
20250813;	161015;	1755081615.000;	 err32;	 err32;	    err32
20250813;	161020;	1755081620.000;	 err32;	 err32;	    err32
20250813;	161025;	1755081625.000;	 err32;	 err32;	    err32
20250813;	161030;	1755081630.000;	 err32;	 err32;	    err32
20250813;	161035;	1755081635.000;	 err32;	 err32;	    err32
20250813;	161040;	1755081640.000;	 err32;	 err32;	    err32
20250813;	161045;	1755081645.000;	 err32;	 err32;	    err32
20250813;	161050;	1755081650.000;	 err32;	 err32;	    err32
20250813;	161055;	1755081655.000;	 err32;	 err32;	    err32
20250813;	161100;	1755081660.000;	 err32;	 err32;	    err32
20250813;	161105;	1755081665.000;	 err32;	 err32;	    err32
20250813;	161110;	1755081670.000;	 err32;	 err32;	    err32
20250813;	161115;	1755081675.000;	 err32;	 err32;	    err32
20250813;	161120;	1755081680.000;	 err32;	 err32;	    err32
20250813;	161125;	1755081685.000;	 err32;	 err32;	    err32
20250813;	161130;	1755081690.000;	 err32;	 err32;	    err32
20250813;	161135;	1755081695.000;	 err32;	 err32;	    err32
20250813;	161140;	1755081700.000;	 err32;	 err32;	    err32
20250813;	161145;	1755081705.000;	 err32;	 err32;	    err32
20250813;	161150;	1755081710.000;	 err32;	 err32;	    err32
20250813;	161155;	1755081715.000;	 err32;	 err32;	    err32
20250813;	161200;	1755081720.000;	 err32;	 err32;	    err32
20250813;	161205;	1755081725.000;	 err32;	 err32;	    err32
20250813;	161210;	1755081730.000;	 err32;	 err32;	    err32
20250813;	161215;	1755081735.000;	 err32;	 err32;	    err32
20250813;	161220;	1755081740.000;	 err32;	 err32;	    err32
20250813;	161225;	1755081745.000;	 err32;	 err32;	    err32
20250813;	161230;	1755081750.000;	 err32;	 err32;	    err32
20250813;	161235;	1755081755.000;	 err32;	 err32;	    err32
20250813;	161240;	1755081760.000;	 err32;	 err32;	    err32
20250813;	161245;	1755081765.000;	 err32;	 err32;	    err32
20250813;	161250;	1755081770.000;	 err32;	 err32;	    err32
20250813;	161255;	1755081775.000;	 err32;	 err32;	    err32
20250813;	161300;	1755081780.000;	 err32;	 err32;	    err32
20250813;	161305;	1755081785.000;	 err32;	 err32;	    err32
20250813;	161310;	1755081790.000;	 err32;	 err32;	    err32
20250813;	161315;	1755081795.000;	 err32;	 err32;	    err32
20250813;	161320;	1755081800.000;	 err32;	 err32;	    err32
20250813;	161325;	1755081805.000;	 err32;	 err32;	    err32
20250813;	161330;	1755081810.000;	 err32;	 err32;	    err32
20250813;	161335;	1755081815.000;	 err32;	 err32;	    err32
20250813;	161340;	1755081820.000;	 err32;	 err32;	    err32
20250813;	161345;	1755081825.000;	 err32;	 err32;	    err32
20250813;	161350;	1755081830.000;	 err32;	 err32;	    err32
20250813;	161355;	1755081835.000;	 err32;	 err32;	    err32
20250813;	161400;	1755081840.000;	 err32;	 err32;	    err32
20250813;	161405;	1755081845.000;	 err32;	 err32;	    err32
20250813;	161410;	1755081850.000;	 err32;	 err32;	    err32
20250813;	161415;	1755081855.000;	 err32;	 err32;	    err32
20250813;	161420;	1755081860.000;	 err32;	 err32;	    err32
20250813;	161425;	1755081865.000;	 err32;	 err32;	    err32
20250813;	161430;	1755081870.000;	 err32;	 err32;	    err32
20250813;	161435;	1755081875.000;	 err32;	 err32;	    err32
20250813;	161440;	1755081880.000;	 err32;	 err32;	    err32
20250813;	161445;	1755081885.000;	 err32;	 err32;	    err32
20250813;	161450;	1755081890.000;	 err32;	 err32;	    err32
20250813;	161455;	1755081895.000;	 err32;	 err32;	    err32
20250813;	161500;	1755081900.000;	 err32;	 err32;	    err32
20250813;	161505;	1755081905.000;	 err32;	 err32;	    err32
20250813;	161510;	1755081910.000;	 err32;	 err32;	    err32
20250813;	161515;	1755081915.000;	 err32;	 err32;	    err32
20250813;	161520;	1755081920.000;	 err32;	 err32;	    err32
20250813;	161525;	1755081925.000;	 err32;	 err32;	    err32
20250813;	161530;	1755081930.000;	 err32;	 err32;	    err32
20250813;	161535;	1755081935.000;	 err32;	 err32;	    err32
20250813;	161540;	1755081940.000;	 err32;	 err32;	    err32
20250813;	161545;	1755081945.000;	 err32;	 err32;	    err32
20250813;	161550;	1755081950.000;	 err32;	 err32;	    err32
20250813;	161555;	1755081955.000;	 err32;	 err32;	    err32
20250813;	161600;	1755081960.000;	 err32;	 err32;	    err32
20250813;	161605;	1755081965.000;	 err32;	 err32;	    err32
20250813;	161610;	1755081970.000;	 err32;	 err32;	    err32
20250813;	161615;	1755081975.000;	 err32;	 err32;	    err32
20250813;	161620;	1755081980.000;	 err32;	 err32;	    err32
20250813;	161625;	1755081985.000;	 err32;	 err32;	    err32
20250813;	161630;	1755081990.000;	 err32;	 err32;	    err32
20250813;	161635;	1755081995.000;	 err32;	 err32;	    err32
20250813;	161640;	1755082000.000;	 err32;	 err32;	    err32
20250813;	161645;	1755082005.000;	 err32;	 err32;	    err32
20250813;	161650;	1755082010.000;	 err32;	 err32;	    err32
20250813;	161655;	1755082015.000;	 err32;	 err32;	    err32
20250813;	161700;	1755082020.000;	 err32;	 err32;	    err32
20250813;	161705;	1755082025.000;	 err32;	 err32;	    err32
20250813;	161710;	1755082030.000;	 err32;	 err32;	    err32
20250813;	161715;	1755082035.000;	 err32;	 err32;	    err32
20250813;	161720;	1755082040.000;	 err32;	 err32;	    err32
20250813;	161725;	1755082045.000;	 err32;	 err32;	    err32
20250813;	161730;	1755082050.000;	 err32;	 err32;	    err32
20250813;	161735;	1755082055.000;	 err32;	 err32;	    err32
20250813;	161740;	1755082060.000;	 err32;	 err32;	    err32
20250813;	161745;	1755082065.000;	 err32;	 err32;	    err32
20250813;	161750;	1755082070.000;	 err32;	 err32;	    err32
20250813;	161755;	1755082075.000;	 err32;	 err32;	    err32
20250813;	161800;	1755082080.000;	 err32;	 err32;	    err32
20250813;	161805;	1755082085.000;	 err32;	 err32;	    err32
20250813;	161810;	1755082090.000;	 err32;	 err32;	    err32
20250813;	161815;	1755082095.000;	 err32;	 err32;	    err32
20250813;	161820;	1755082100.000;	 err32;	 err32;	    err32
20250813;	161825;	1755082105.000;	 err32;	 err32;	    err32
20250813;	161830;	1755082110.000;	 err32;	 err32;	    err32
20250813;	161835;	1755082115.000;	 err32;	 err32;	    err32
20250813;	161840;	1755082120.000;	 err32;	 err32;	    err32
20250813;	161845;	1755082125.000;	 err32;	 err32;	    err32
20250813;	161850;	1755082130.000;	 err32;	 err32;	    err32
20250813;	161855;	1755082135.000;	 err32;	 err32;	    err32
20250813;	161900;	1755082140.000;	 err32;	 err32;	    err32
20250813;	161905;	1755082145.000;	 err32;	 err32;	    err32
20250813;	161910;	1755082150.000;	 err32;	 err32;	    err32
20250813;	161915;	1755082155.000;	 err32;	 err32;	    err32
20250813;	161920;	1755082160.000;	 err32;	 err32;	    err32
20250813;	161925;	1755082165.000;	 err32;	 err32;	    err32
20250813;	161930;	1755082170.000;	 err32;	 err32;	    err32
20250813;	161935;	1755082175.000;	 err32;	 err32;	    err32
20250813;	161940;	1755082180.000;	 err32;	 err32;	    err32
20250813;	161945;	1755082185.000;	 err32;	 err32;	    err32
20250813;	161950;	1755082190.000;	 err32;	 err32;	    err32
20250813;	161955;	1755082195.000;	 err32;	 err32;	    err32
20250813;	162000;	1755082200.000;	 err32;	 err32;	    err32
20250813;	162005;	1755082205.000;	 err32;	 err32;	    err32
20250813;	162010;	1755082210.000;	 err32;	 err32;	    err32
20250813;	162015;	1755082215.000;	 err32;	 err32;	    err32
20250813;	162020;	1755082220.000;	 err32;	 err32;	    err32
20250813;	162025;	1755082225.000;	 err32;	 err32;	    err32
20250813;	162030;	1755082230.000;	 err32;	 err32;	    err32
20250813;	162035;	1755082235.000;	 err32;	 err32;	    err32
20250813;	162040;	1755082240.000;	 err32;	 err32;	    err32
20250813;	162045;	1755082245.000;	 err32;	 err32;	    err32
20250813;	162050;	1755082250.000;	 err32;	 err32;	    err32
20250813;	162055;	1755082255.000;	 err32;	 err32;	    err32
20250813;	162100;	1755082260.000;	 err32;	 err32;	    err32
20250813;	162105;	1755082265.000;	 err32;	 err32;	    err32
20250813;	162110;	1755082270.000;	 err32;	 err32;	    err32
20250813;	162115;	1755082275.000;	 err32;	 err32;	    err32
20250813;	162120;	1755082280.000;	 err32;	 err32;	    err32
20250813;	162125;	1755082285.000;	 err32;	 err32;	    err32
20250813;	162130;	1755082290.000;	 err32;	 err32;	    err32
20250813;	162135;	1755082295.000;	 err32;	 err32;	    err32
20250813;	162140;	1755082300.000;	 err32;	 err32;	    err32
20250813;	162145;	1755082305.000;	 err32;	 err32;	    err32
20250813;	162150;	1755082310.000;	 err32;	 err32;	    err32
20250813;	162155;	1755082315.000;	 err32;	 err32;	    err32
20250813;	162200;	1755082320.000;	 err32;	 err32;	    err32
20250813;	162205;	1755082325.000;	 err32;	 err32;	    err32
20250813;	162210;	1755082330.000;	 err32;	 err32;	    err32
20250813;	162215;	1755082335.000;	  err8;	  err8;	     err8
20250813;	162220;	1755082340.000;	  err8;	  err8;	     err8
20250813;	162225;	1755082345.000;	  err8;	  err8;	     err8
20250813;	162230;	1755082350.000;	     1;	 err19;	    err19
20250813;	162235;	1755082355.000;	     1;	 err19;	    err19
20250813;	162240;	1755082360.000;	     1;	 err19;	    err19
20250813;	162245;	1755082365.000;	     1;	 err19;	    err19
20250813;	162250;	1755082370.000;	     1;	 err19;	    err19
20250813;	162255;	1755082375.000;	     1;	 err19;	    err19
20250813;	162300;	1755082380.000;	     1;	 err19;	    err19
20250813;	162305;	1755082385.000;	     1;	 err19;	    err19
20250813;	162310;	1755082390.000;	     1;	 err19;	    err19
20250813;	162315;	1755082395.000;	     1;	 err19;	    err19
20250813;	162320;	1755082400.000;	     1;	 err19;	    err19
20250813;	162325;	1755082405.000;	     1;	 err19;	    err19
20250813;	162330;	1755082410.000;	     1;	 err19;	    err19
20250813;	162335;	1755082415.000;	     1;	 err19;	    err19
20250813;	162340;	1755082420.000;	     1;	 err19;	    err19
20250813;	162345;	1755082425.000;	     1;	 err19;	    err19
20250813;	162350;	1755082430.000;	     1;	 err19;	    err19
20250813;	162355;	1755082435.000;	     1;	 err19;	    err19
20250813;	162400;	1755082440.000;	     1;	 err19;	    err19
20250813;	162405;	1755082445.000;	     1;	 err19;	    err19
20250813;	162410;	1755082450.000;	     1;	 err19;	    err19
20250813;	162415;	1755082455.000;	     1;	 err19;	    err19
20250813;	162420;	1755082460.000;	     1;	 err19;	    err19
20250813;	162425;	1755082465.000;	     1;	 err19;	    err19
20250813;	162430;	1755082470.000;	     1;	 err19;	    err19
20250813;	162435;	1755082475.000;	     1;	 err19;	    err19
20250813;	162440;	1755082480.000;	     1;	 err19;	    err19
20250813;	162445;	1755082485.000;	     1;	 err19;	    err19
20250813;	162450;	1755082490.000;	     1;	 err19;	    err19
20250813;	162455;	1755082495.000;	     1;	 err19;	    err19
20250813;	162500;	1755082500.000;	     1;	 err19;	    err19
20250813;	162505;	1755082505.000;	     1;	 err19;	    err19
20250813;	162510;	1755082510.000;	     1;	 err19;	    err19
20250813;	162515;	1755082515.000;	     1;	 err19;	    err19
20250813;	162520;	1755082520.000;	     1;	 err19;	    err19
20250813;	162525;	1755082525.000;	     1;	 err19;	    err19
20250813;	162530;	1755082530.000;	     1;	 err19;	    err19
20250813;	162535;	1755082535.000;	     1;	 err19;	    err19
20250813;	162540;	1755082540.000;	     1;	 err19;	    err19
20250813;	162545;	1755082545.000;	     1;	 err19;	    err19
20250813;	162550;	1755082550.000;	     1;	 err19;	    err19
20250813;	162555;	1755082555.000;	     1;	 err19;	    err19
20250813;	162600;	1755082560.000;	     1;	 err19;	    err19
20250813;	162605;	1755082565.000;	     1;	 err19;	    err19
20250813;	162610;	1755082570.000;	     1;	 err19;	    err19
20250813;	162615;	1755082575.000;	     1;	 err19;	    err19
20250813;	162620;	1755082580.000;	     1;	 err19;	    err19
20250813;	162625;	1755082585.000;	     1;	 err19;	    err19
20250813;	162630;	1755082590.000;	     1;	 err19;	    err19
20250813;	162635;	1755082595.000;	     1;	 err19;	    err19
20250813;	162640;	1755082600.000;	     1;	 err19;	    err19
20250813;	162645;	1755082605.000;	     1;	 err19;	    err19
20250813;	162650;	1755082610.000;	     1;	 err19;	    err19
20250813;	162655;	1755082615.000;	     1;	 err19;	    err19
20250813;	162700;	1755082620.000;	     1;	 err19;	    err19
20250813;	162705;	1755082625.000;	     1;	 err19;	    err19
20250813;	162710;	1755082630.000;	     1;	 err19;	    err19
20250813;	162715;	1755082635.000;	     1;	 err19;	    err19
20250813;	162720;	1755082640.000;	     1;	 err19;	    err19
20250813;	162725;	1755082645.000;	     1;	 err19;	    err19
20250813;	162730;	1755082650.000;	     1;	 err19;	    err19
20250813;	162735;	1755082655.000;	     1;	 err19;	    err19
20250813;	162740;	1755082660.000;	     1;	 err19;	    err19
20250813;	162745;	1755082665.000;	     1;	 err19;	    err19
20250813;	162750;	1755082670.000;	     1;	 err19;	    err19
20250813;	162755;	1755082675.000;	     1;	 err19;	    err19
20250813;	162800;	1755082680.000;	     1;	 err19;	    err19
20250813;	162805;	1755082685.000;	     1;	 err19;	    err19
20250813;	162810;	1755082690.000;	     1;	 err19;	    err19
20250813;	162815;	1755082695.000;	     1;	 err19;	    err19
20250813;	162820;	1755082700.000;	     1;	 err19;	    err19
20250813;	162825;	1755082705.000;	     1;	 err19;	    err19
20250813;	162830;	1755082710.000;	     1;	 err19;	    err19
20250813;	162835;	1755082715.000;	     1;	 err19;	    err19
20250813;	162840;	1755082720.000;	     1;	 err19;	    err19
20250813;	162845;	1755082725.000;	     1;	 err19;	    err19
20250813;	162850;	1755082730.000;	     1;	 err19;	    err19
20250813;	162855;	1755082735.000;	     1;	 err19;	    err19
20250813;	162900;	1755082740.000;	     1;	 err19;	    err19
20250813;	162905;	1755082745.000;	     1;	 err19;	    err19
20250813;	162910;	1755082750.000;	     1;	 err19;	    err19
20250813;	162915;	1755082755.000;	     1;	 err19;	    err19
20250813;	162920;	1755082760.000;	     1;	 err19;	    err19
20250813;	162925;	1755082765.000;	     1;	 err19;	    err19
20250813;	162930;	1755082770.000;	     1;	 err19;	    err19
20250813;	162935;	1755082775.000;	     1;	 err19;	    err19
20250813;	162940;	1755082780.000;	     1;	 err19;	    err19
20250813;	162945;	1755082785.000;	     1;	 err19;	    err19
20250813;	162950;	1755082790.000;	     1;	 err19;	    err19
20250813;	162955;	1755082795.000;	     1;	 err19;	    err19
20250813;	163000;	1755082800.000;	     1;	 err19;	    err19
20250813;	163005;	1755082805.000;	     1;	 err19;	    err19
20250813;	163010;	1755082810.000;	     1;	 err19;	    err19
20250813;	163015;	1755082815.000;	     1;	 err19;	    err19
20250813;	163020;	1755082820.000;	     1;	 err19;	    err19
20250813;	163025;	1755082825.000;	     1;	 err19;	    err19
20250813;	163030;	1755082830.000;	     1;	 err19;	    err19
20250813;	163035;	1755082835.000;	     1;	 err19;	    err19
20250813;	163040;	1755082840.000;	     1;	 err19;	    err19
20250813;	163045;	1755082845.000;	     1;	 err19;	    err19
20250813;	163050;	1755082850.000;	     1;	 err19;	    err19
20250813;	163055;	1755082855.000;	     1;	 err19;	    err19
20250813;	163100;	1755082860.000;	     1;	 err19;	    err19
20250813;	163105;	1755082865.000;	     1;	 err19;	    err19
20250813;	163110;	1755082870.000;	     1;	 err19;	    err19
20250813;	163115;	1755082875.000;	     1;	 err19;	    err19
20250813;	163120;	1755082880.000;	     1;	 err19;	    err19
20250813;	163125;	1755082885.000;	     1;	 err19;	    err19
20250813;	163130;	1755082890.000;	     1;	 err19;	    err19
20250813;	163135;	1755082895.000;	     1;	 err19;	    err19
20250813;	163140;	1755082900.000;	     1;	 err19;	    err19
20250813;	163145;	1755082905.000;	     1;	 err19;	    err19
20250813;	163150;	1755082910.000;	     1;	 err19;	    err19
20250813;	163155;	1755082915.000;	     1;	 err19;	    err19
20250813;	163200;	1755082920.000;	     1;	 err19;	    err19
20250813;	163205;	1755082925.000;	     1;	 err19;	    err19
20250813;	163210;	1755082930.000;	     1;	 err19;	    err19
20250813;	163215;	1755082935.000;	     1;	 err19;	    err19
20250813;	163220;	1755082940.000;	     1;	 err19;	    err19
20250813;	163225;	1755082945.000;	     1;	 err19;	    err19
20250813;	163230;	1755082950.000;	     1;	 err19;	    err19
20250813;	163235;	1755082955.000;	     1;	 err19;	    err19
20250813;	163240;	1755082960.000;	     1;	 err19;	    err19
20250813;	163245;	1755082965.000;	     1;	 err19;	    err19
20250813;	163250;	1755082970.000;	     1;	 err19;	    err19
20250813;	163255;	1755082975.000;	     1;	 err19;	    err19
20250813;	163300;	1755082980.000;	     1;	 err19;	    err19
20250813;	163305;	1755082985.000;	     1;	 err19;	    err19
20250813;	163310;	1755082990.000;	     1;	 err19;	    err19
20250813;	163315;	1755082995.000;	     1;	 err19;	    err19
20250813;	163320;	1755083000.000;	     1;	 err19;	    err19
20250813;	163325;	1755083005.000;	     1;	 err19;	    err19
20250813;	163330;	1755083010.000;	     1;	 err19;	    err19
20250813;	163335;	1755083015.000;	     1;	 err19;	    err19
20250813;	163340;	1755083020.000;	     1;	 err19;	    err19
20250813;	163345;	1755083025.000;	     1;	 err19;	    err19
20250813;	163350;	1755083030.000;	     1;	 err19;	    err19
20250813;	163355;	1755083035.000;	     1;	 err19;	    err19
20250813;	163400;	1755083040.000;	     1;	 err19;	    err19
20250813;	163405;	1755083045.000;	     1;	 err19;	    err19
20250813;	163410;	1755083050.000;	     1;	 err19;	    err19
20250813;	163415;	1755083055.000;	     1;	 err19;	    err19
20250813;	163420;	1755083060.000;	     1;	 err19;	    err19
20250813;	163425;	1755083065.000;	     1;	 err19;	    err19
20250813;	163430;	1755083070.000;	     1;	 err19;	    err19
20250813;	163435;	1755083075.000;	     1;	 err19;	    err19
20250813;	163440;	1755083080.000;	     1;	 err19;	    err19
20250813;	163445;	1755083085.000;	     1;	 err19;	    err19
20250813;	163450;	1755083090.000;	     1;	 err19;	    err19
20250813;	163455;	1755083095.000;	     1;	 err19;	    err19
20250813;	163500;	1755083100.000;	     1;	 err19;	    err19
20250813;	163505;	1755083105.000;	     1;	 err19;	    err19
20250813;	163510;	1755083110.000;	     1;	 err19;	    err19
20250813;	163515;	1755083115.000;	     1;	 err19;	    err19
20250813;	163520;	1755083120.000;	     1;	 err19;	    err19
20250813;	163525;	1755083125.000;	     1;	 err19;	    err19
20250813;	163530;	1755083130.000;	     1;	 err19;	    err19
20250813;	163535;	1755083135.000;	     1;	 err19;	    err19
20250813;	163540;	1755083140.000;	     1;	 err19;	    err19
20250813;	163545;	1755083145.000;	     1;	 err19;	    err19
20250813;	163550;	1755083150.000;	     1;	 err19;	    err19
20250813;	163555;	1755083155.000;	     1;	 err19;	    err19
20250813;	163600;	1755083160.000;	     1;	 err19;	    err19
20250813;	163605;	1755083165.000;	     1;	 err19;	    err19
20250813;	163610;	1755083170.000;	     1;	 err19;	    err19
20250813;	163615;	1755083175.000;	     1;	 err19;	    err19
20250813;	163620;	1755083180.000;	     1;	 err19;	    err19
20250813;	163625;	1755083185.000;	     1;	 err19;	    err19
20250813;	163630;	1755083190.000;	     1;	 err19;	    err19
20250813;	163635;	1755083195.000;	     1;	 err19;	    err19
20250813;	163640;	1755083200.000;	     1;	 err19;	    err19
20250813;	163645;	1755083205.000;	     1;	 err19;	    err19
20250813;	163650;	1755083210.000;	     1;	 err19;	    err19
20250813;	163655;	1755083215.000;	     1;	 err19;	    err19
20250813;	163700;	1755083220.000;	     1;	 err19;	    err19
20250813;	163705;	1755083225.000;	     1;	 err19;	    err19
20250813;	163710;	1755083230.000;	     1;	 err19;	    err19
20250813;	163715;	1755083235.000;	     1;	 err19;	    err19
20250813;	163720;	1755083240.000;	     1;	 err19;	    err19
20250813;	163725;	1755083245.000;	     1;	 err19;	    err19
20250813;	163730;	1755083250.000;	     1;	 err19;	    err19
20250813;	163735;	1755083255.000;	     1;	 err19;	    err19
20250813;	163740;	1755083260.000;	     1;	 err19;	    err19
20250813;	163745;	1755083265.000;	     1;	 err19;	    err19
20250813;	163750;	1755083270.000;	     1;	 err19;	    err19
20250813;	163755;	1755083275.000;	     1;	 err19;	    err19
20250813;	163800;	1755083280.000;	     1;	 err19;	    err19
20250813;	163805;	1755083285.000;	     1;	 err19;	    err19
20250813;	163810;	1755083290.000;	     1;	 err19;	    err19
20250813;	163815;	1755083295.000;	     1;	 err19;	    err19
20250813;	163820;	1755083300.000;	     1;	 err19;	    err19
20250813;	163825;	1755083305.000;	     1;	 err19;	    err19
20250813;	163830;	1755083310.000;	     1;	 err19;	    err19
20250813;	163835;	1755083315.000;	     1;	 err19;	    err19
20250813;	163840;	1755083320.000;	     1;	 err19;	    err19
20250813;	163845;	1755083325.000;	     1;	 err19;	    err19
20250813;	163850;	1755083330.000;	     1;	 err19;	    err19
20250813;	163855;	1755083335.000;	     1;	 err19;	    err19
20250813;	163900;	1755083340.000;	     1;	 err19;	    err19
20250813;	163905;	1755083345.000;	     1;	 err19;	    err19
20250813;	163910;	1755083350.000;	     1;	 err19;	    err19
20250813;	163915;	1755083355.000;	     1;	 err19;	    err19
20250813;	163920;	1755083360.000;	     1;	 err19;	    err19
20250813;	163925;	1755083365.000;	     1;	 err19;	    err19
20250813;	163930;	1755083370.000;	     1;	 err19;	    err19
20250813;	163935;	1755083375.000;	     1;	 err19;	    err19
20250813;	163940;	1755083380.000;	     1;	 err19;	    err19
20250813;	163945;	1755083385.000;	     1;	 err19;	    err19
20250813;	163950;	1755083390.000;	     1;	 err19;	    err19
20250813;	163955;	1755083395.000;	     1;	 err19;	    err19
20250813;	164000;	1755083400.000;	     1;	 err19;	    err19
20250813;	164005;	1755083405.000;	     1;	 err19;	    err19
20250813;	164010;	1755083410.000;	     1;	 err19;	    err19
20250813;	164015;	1755083415.000;	     1;	 err19;	    err19
20250813;	164020;	1755083420.000;	     1;	 err19;	    err19
20250813;	164025;	1755083425.000;	     1;	 err19;	    err19
20250813;	164030;	1755083430.000;	     1;	 err19;	    err19
20250813;	164035;	1755083435.000;	     1;	 err19;	    err19
20250813;	164040;	1755083440.000;	     1;	 err19;	    err19
20250813;	164045;	1755083445.000;	     1;	 err19;	    err19
20250813;	164050;	1755083450.000;	     1;	 err19;	    err19
20250813;	164055;	1755083455.000;	     1;	 err19;	    err19
20250813;	164100;	1755083460.000;	     1;	 err19;	    err19
20250813;	164105;	1755083465.000;	     1;	 err19;	    err19
20250813;	164110;	1755083470.000;	     1;	 err19;	    err19
20250813;	164115;	1755083475.000;	     1;	 err19;	    err19
20250813;	164120;	1755083480.000;	     1;	 err19;	    err19
20250813;	164125;	1755083485.000;	     1;	 err19;	    err19
20250813;	164130;	1755083490.000;	     1;	 err19;	    err19
20250813;	164135;	1755083495.000;	     1;	 err19;	    err19
20250813;	164140;	1755083500.000;	     1;	 err19;	    err19
20250813;	164145;	1755083505.000;	     1;	 err19;	    err19
20250813;	164150;	1755083510.000;	     1;	 err19;	    err19
20250813;	164155;	1755083515.000;	     1;	 err19;	    err19
20250813;	164200;	1755083520.000;	     1;	 err19;	    err19
20250813;	164205;	1755083525.000;	     1;	 err19;	    err19
20250813;	164210;	1755083530.000;	     1;	 err19;	    err19
20250813;	164215;	1755083535.000;	     1;	 err19;	    err19
20250813;	164220;	1755083540.000;	     1;	 err19;	    err19
20250813;	164225;	1755083545.000;	     1;	 err19;	    err19
20250813;	164230;	1755083550.000;	     1;	 err19;	    err19
20250813;	164235;	1755083555.000;	     1;	 err19;	    err19
20250813;	164240;	1755083560.000;	     1;	 err19;	    err19
20250813;	164245;	1755083565.000;	     1;	 err19;	    err19
20250813;	164250;	1755083570.000;	     1;	 err19;	    err19
20250813;	164255;	1755083575.000;	     1;	 err19;	    err19
